ID,ACADEMYNAME,STATECODE,AGENCYCLETATYPE,ENTITY,ENTITY_OTHER,BASIC,POST,CALEA,ASSOCIATE,BACHELOR,CREDIT,TRAIN_INSERV,TRAIN_SPECIAL,TRAIN_FIRST,TRAIN_FIELD,TRAIN_LATERAL,TRAIN_PRE,TRAIN_NIGHT,TRAIN_RESERVE,POS_LOCAL,POS_SHER,POS_CAMP,POS_CORR,POS_RANGER,POS_SRO,POS_HWY,POS_AUX,POS_PRE,POS_NAT,POS_ARSON,POS_CONSTABLE,POS_TRANSPORT,POS_TRIBE,POS_MAR,RNO_SELF,RNO_LOCAL,RNO_SHER,RNO_STATE,RNO_SPECIAL,RNO_TOTAL,BASIC_LGTH,BASIC_TYPE,BASIC_TYPE_OTHER,FIELD_MAN,OVERSEE,FIELD_LGTH,FIELD_TYPE,FIELD_TYPE_OTHER,FAMILIES,PRESENT,FT_SWORN,PT_SWORN,FT_ONDUT,PT_ONDUT,FT_OFFDUT,PT_OFFDUT,FT_RET,PT_RET,FT_CIV,PT_CIV,FT_CIV_TEMP,PT_CIV_TEMP,FT_TOTAL,PT_TOTAL,MIN_ED,MIN_EXP,REQ_POST,REQ_ACAD,REQ_SME,REQ_CERT,REQ_CERT_OTHER,EVAL_POST,EVAL_SUPE,EVAL_PEER,EVAL_STUD,REFRESHER,CONT_JOB,CONT_POST,CONT_SME,CONT_LE,CONT_ACAD,CLAB_1,CLAB_2,NO_CLAB,TAB_1,TAB_2,NO_TAB,INT_1,INT_2,NO_INT,MEDIA_1,MEDIA_2,NO_MEDIA,MOBILE_1,MOBILE_2,NO_MOBILE,LIB_1,LIB_2,NO_LIB,SUBSC_1,SUBSC_2,NO_SUBSC,VIDEO_1,VIDEO_2,NO_VIDEO,DEF_1,DEF_2,NO_DEF,SIMU_1,SIMU_2,NO_SIMU,IN_FIRE_1,IN_FIRE_2,NO_IN_FIRE,OUT_FIRE_1,OUT_FIRE_2,NO_OUT_FIRE,SCENARIO_1,SCENARIO_2,NO_SCENARIO,FITNESS_1,FITNESS_2,NO_FITNESS,OBSTACLE_1,OBSTACLE_2,NO_OBSTACLE,SWIM_1,SWIM_2,NO_SWIM,DRIVE_SIM_1,DRIVE_SIM_2,NO_DRIVE_SIM,DRIVE_TRACK_1,DRIVE_TRACK_2,NO_DRIVE_TRACK,DORM_1,DORM_2,NO_DORM,OPBUDGET,OPBUDGET_EST,EBUDGET,EBUDGET_EST,MALE_START,MALE_COMP,FEM_START,FEM_COMP,SEX_START_TOTAL,SEX_COMP_TOTAL,WHITE_START,WHITE_COMP,BLK_START,BLK_COMP,HISP_START,HISP_COMP,AMI_START,AMI_COMP,ASIAN_START,ASIAN_COMP,HAPI_START,HAPI_COMP,TWO_START,TWO_COMP,DK_START,DK_COMP,ETH_START_TOTAL,ETH_COMP_TOTAL,ALL_COMPLETED,FAIL_INJ_M,FAIL_INJ_F,FAIL_FIRE_M,FAIL_FIRE_F,FAIL_DRIVE_M,FAIL_DRIVE_F,FAIL_OTHER_M,FAIL_OTHER_F,FAIL_PHYS_M,FAIL_PHYS_F,FAIL_ACAD_M,FAIL_ACAD_F,FAIL_DISC_M,FAIL_DISC_F,FAIL_VOL_M,FAIL_VOL_F,FAIL_WITH_M,FAIL_WITH_F,FAIL_ORNC_M,FAIL_ORNC_F,FAIL_DK_M,FAIL_DK_F,FAIL_TOTAL_M,FAIL_TOTAL_F,BEHAVE,COUNSEL,DEMERIT,EXTRA,PRIV,GRADE,PHYS,PROB,TERM,VERBAL,WRITTEN,ENVIRONMENT,CPR_YN,CPR,CPR_EST,COMP_YN,COMP,COMP_EST,EMV_YN,EMV,EMV_EST,EVID_YN,EVID,EVID_EST,INTEL_YN,INTEL,INTEL_EST,INTERO_YN,INTERO,INTERO_EST,INV_YN,INV,INV_EST,PAT_YN,PAT,PAT_EST,RAD_YN,RAD,RAD_EST,REP_YN,REP,REP_EST,TRAF_YN,TRAF,TRAF_EST,JUDO_YN,JUDO,JUDO_EST,DEF_TAC_YN,DEF_TAC,DEF_TAC_EST,FIRE_SKILL_YN,FIRE_SKILL,FIRE_SKILL_EST,NONL_YN,NONL,NONL_EST,CRIM_YN,CRIM,CRIM_EST,JJL_YN,JJL,JJL_EST,TRAF_LAW_YN,TRAF_LAW,TRAF_LAW_EST,STUDY_YN,STUDY,STUDY_EST,COM_PART_YN,COM_PART,COM_PART_EST,CULT_YN,CULT,CULT_EST,MEDI_YN,MEDI,MEDI_EST,PROB_SOLV_YN,PROB_SOLV,PROB_SOLV_EST,MAP_YN,MAP,MAP_EST,LANG_YN,LANG,LANG_EST,COMM_YN,COMM,COMM_EST,ETHIC_YN,ETHIC,ETHIC_EST,HEALTH_YN,HEALTH,HEALTH_EST,PROF_YN,PROF,PROF_EST,STRESS_YN,STRESS,STRESS_EST,CLAN_YN,CLAN,CLAN_EST,CHILD_YN,CHILD,CHILD_EST,CYBER_YN,CYBER,CYBER_EST,DOMV_YN,DOMV,DOMV_EST,DUI_YN,DUI,DUI_EST,ELDER_YN,ELDER,ELDER_EST,EMR_YN,EMR,EMR_EST,GANG_YN,GANG,GANG_EST,HATE_YN,HATE,HATE_EST,HTRAF_YN,HTRAF,HTRAF_EST,MENTAL_YN,MENTAL,MENTAL_EST,OPIOID_YN,OPIOID,OPIOID_EST,ACSH_YN,ACSH,ACSH_EST,SASS_YN,SASS,SASS_EST,SHAR_YN,SHAR,SHAR_EST,TERROR_YN,TERROR,TERROR_EST,VICTIM_YN,VICTIM,VICTIM_EST,REAL_ARREST,REAL_FIRE,REAL_LIVEF,REAL_NONL,REAL_SD,REAL_THR,REAL_FORCE,REAL_VERBAL,REV,SAP,SG,MAN,SAR,FAR,BAT,BLUNT,CHEM,CED,EXPL,FLASH,KNI,OC,WEAPON_OTHER,WEAPON_OTHER_SPEC,FTS,NIGHT,NONL_FIRE,SIMSTRESS,ODW,CLOSEDHAND,FBDY,HOLD,KNIFE_TECH,LEG,OPENHAND,PPC,CUFF,TKDN,VCP,WEAP_RET,TECH_OTHER,TECH_OTHER_SPECIFY,XSFORCE,SUBMIT,SUBMISSIONMODE,INELIG,REFUSAL,INELIG_REASON_1,INELIG_REASON_2,INELIG_REASON_3,INELIG_REASON_4,INELIG_REASON_5,INELIG_REASON_6,COMPLETE,ORIGSAMPTYPE,RESPONDENTID,Q25TOTSTART,R_MALE_START,R_MALE_COMP,R_FEM_START,R_FEM_COMP,R_SEX_START_TOTAL,R_SEX_COMP_TOTAL,R_WHITE_START,R_WHITE_COMP,R_BLK_START,R_BLK_COMP,R_HISP_START,R_HISP_COMP,R_AMI_START,R_AMI_COMP,R_ASIAN_START,R_ASIAN_COMP,R_HAPI_START,R_HAPI_COMP,R_TWO_START,R_TWO_COMP,R_DK_START,R_DK_COMP,R_ETH_START_TOTAL,R_ETH_COMP_TOTAL,R_SEX_START_TOTAL_FLAG,FINAL_WEIGHT
22,CHANDLER-GILBERT COMMUNITY COLLEGE,AZ,7,7, ,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,0,4,0,0,0,4,850,1, ,1,2,-8,-8, ,1,1,0,4,0,0,0,72,1,1,0,0,0,2,1,79,4,3,1,2,1,1,"Other specialty certifications, not being an SME",2,1,2,1,2,-8,-8,-8,-8,-8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,120000,1,30000,1,13,10,4,0,17,10,13,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,3,4,1,1,2,1,1,2,1,2,2,1,1,3,1,24,0,1,4,0,1,28,0,1,12,0,1,4,0,1,12,0,1,38,0,1,74,0,2,-8,-8,1,36,0,1,30, ,1,12,0,1,68,0,1,72,0,1,4,0,1,42,0,1,4,0,1,28,0,1,4,0,1,35,0,1,8,0,1,12,0,2,-8,-8,2,-8,-8,2,-8,-8,1,16,0,1,8,0,1,120,0,1,8,0,1,12,0,1,8,0,1,5,0,2,-8,-8,1,24,0,1,12,0,1,1,0,1,4,0,1,3,0,1,4,0,2,-8,-8,1,8, ,2,-8,-8,2,-8,-8,1,4,0,2,-8,-8,1,5,0,1,4,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,2, ,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,26,148,13,10,4,0,17,10,13,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,17,10,0,1.116161616
111,WILMINGTON POLICE DEPARTMENT,DE,5,3, ,1,1,1,2,2,3,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0, , , , , ,23,2, ,1,1,24,2, ,1,1,1,0,1,2,20,0,0,0,0,0,0,0,22,2,6,3,1,2,1,1,COOPER PHYSICAL FITNESS,2,2,2,2,1,2,2, ,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,45000,1,50000,1,20,18,4,4,24,22,15,14,7,6,2,2,0,0,0,0,0,0,0,0,0,0,24,22,0,0,0,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,2,2,1,2,2,1,2,3,1,24,0,1,40,0,1,40,0,1,16,0,1,16,0,1,8,0,1,40,0,1,40,0,2,-8,-8,1,40,0,1,40, ,1,16,0,1,40,0,1,40,0,1,40,0,1,40,0,1,8,0,1,24,0,2,-8,-8,1,8,0,1,16,0,2,-8,-8,1,16,0,1,8,0,2,-8,-8,1,40,0,1,16,0,1,200,1,2,-8,-8,2,-8,-8,2,-8,-8,1,8,0,1,16,0, ,8,0,1,40,0, ,8,0,1,16,0, ,16,0, ,16,0,2,-8,-8,1,32, , ,8,0, ,16,0, ,8,0,1,2,0,2,-8,-8, ,32,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2, ,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2, ,2,1,1,0,0, , , , , , ,1,5,125,28,20,18,4,4,24,22,15,14,7,6,2,2,0,0,0,0,0,0,0,0,0,0,24,22,0,1.082644628
80,COLORADO PARKS AND WILDLIFE,CO,9,7, ,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8, ,1,1,0,1,0,0,0,0,0, ,9,88,28,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,0
98,WESTERN COLORADO COMMUNITY COLLEGE,CO,7,1, ,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,0,10,10,0, ,20,16,2, ,1,2,-8,-8, ,2,-8, ,0, ,80, ,0, ,0, ,3, ,10, ,93,2,0,1,2,1,1,SME for subject taught,2,1,1,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,44000,0,100000,0,30,30,11,8,41,38,30,30,1,0,10,9,0,0,0,0,0,0,0,0,0,0,41,39,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,2,1,2,2,2,1,2,1,4,0,2,-8,-8,1,52,0,1,22,0,2,-8,-8,1,4,0,1,15,1,1,30,1,2,-8,-8,1,45,1,1,16, ,1,8,0,1,80,0,1,80,0,1,5,1,1,78,1,1,5,1,1,8,0,2,-8,-8,1,4,1,1,8,1,1,12,1,1,12,1,2,-8,-8,2,-8,-8,2,-8,-8,1,8,0,1,31,1,1,10,1,1,4,0,1,2,1,1,5,1,1,2,1,1,12,1,1,24,0,1,2,1,1,4,0,1,2,0,1,4,0,2,-8,-8,1,4, ,1,4,0,1,8,0,1,4,0,2,-8,-8,1,4,0,1,5,0,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2, ,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,7,105,106,30,30,11,8,41,38,30,30,1,0,10,9,0,0,0,0,0,0,0,0,0,0,41,39,0,1.116161616
105,WATERBURY POLICE DEPARTMENT,CT,5,3, ,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,0,0,0,3,29,2, ,1,2,-8,-8, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,1,2, ,2,2,2,2,1,1,2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,20000,1,10000,1,32,31,5,4,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,2,1,2,4,1,60,0,1,12,1,1,52,0,1,14,1,1,4,1,1,14,1,1,40,1,1,242,0,2,-8,-8,1,20,0,1,24, ,1,8,0,1,23,0,1,86,0,1,12,1,1,31,0,1,14,0,1,30,0,2,-8,-8,1,12,1,1,10,0,1,4,0,1,6,0,2,-8,-8,2,-8,-8,1,2,1,1,2,0,1,4,1,1,6,1,1,8,1,1,2,1,1,4,0,1,2,0,1,16,0,1,31,0,1,4,1,1,4,0,1,4,0,1,2,0,1,2,0,1,4,1,1,2,1,1,4,1,1,4,0,1,4,0,1,4,0,1,2,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2, ,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,116,41,32,31,5,4,37,35,18,16,7,6,9,7,0,0,2,2,0,0,0,0,1,0,37,31,0,1.082644628
482,OTSEGO COUNTY LAW ENFORCEMENT ACADEMY,NY,10,6, ,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8, ,1,1,0,1,0,0,0,0,0, ,10,532,32,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,0
343,SOUTHERN REGIONAL PUBLIC SAFETY INSTITUTE,MS,6,6, ,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,0,15,8,0,5,28,11,2, ,2,2,-8,-8, ,2,-8,2,3,0,3,0,3,0,3,1,6,0,6,3,24,5,3,1,1,1,1,subject matter expert,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,375000,1,375000,0,64,53,13,8,77,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,0, , , , , , ,0,6,380,283,64,53,13,8,77,61, , , , , , , , , , , , , , , , , , , ,0
316,LAW ENFORCEMENT TRAINING INSTITUTE,MO,6,6, ,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,0,13,7,1,1,22,600,1, ,1,2,-8,-8, ,1,1,0,1,0,7,0,12,0,2,3,0,0,0,3,22,5,5,1,2,2,2, ,1,1,2,1,1,2,1,1,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,425000,1,90000,1,75,60,17,13,92,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,92,73,0,1,2,0,1,0,0,0,0,2,0,6,1,2,0,4,0,0,0,0,0,0,0,15,4,1,1,2,2,2,2,1,1,1,1,1,3,1,40,0,1,8,1,1,24,0,1,32,1,1,4,1,1,16,1,1,48,1,1,120,1,2,-8,-8,1,60,1,1,40,1,1,72,1,1,60,1,1,75,1,1,24,1,1,48,1,1,24,1,1,40,0,2,-8,-8,1,16,1,1,16,1,1,40,1,1,40,1,2,-8,-8,2,-8,-8,1,40,1,1,16,0,1,48,1,1,120,1,1,32,1,2,-8,-8,1,8,0,1,2,0,1,36,0,1,32,0,1,6,1,1,24,0,1,4,1,1,2,1,1,4,1,1,40,1,1,8,1,1,16,1,1,4,1,2,-8,-8,1,16,1,1,8,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2, ,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,Ground Fighting,1,1,1,0,0, , , , , , ,1,6,358,382,75,60,17,13,92,73,70,62,9,6,9,6,1,1,1,1,0,0,3,2,0,0,93,78,0,1.19047619
18,NATIONAL CENTER FOR RURAL LAW ENFORCEMENT,AR,10,9,CJI is a separate entity under the University of Arkansas System Umbrella.  We are not linked to a 2- or 4-year insititution.  We provide advanced and specialized training for law enforcement.,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8, ,1,1,0,1,0,0,0,0,0, ,10, , ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,0
175,COOK COUNTY SHERIFF'S OFFICE,IL,3,4, ,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,0,41,2,0,4,47,560,1, ,2,2,-8,-8, ,1,2,8,0,0,12,0,0,0,0,0,8,0,0,8,20,6,4,1,1,1,2, ,2,1,1,1,1,1,1,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,500000,1,10000,1,98,94,19,19,117,113, , , , , , , , , , , , , , ,117,117,117,117,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,1,1,2,1,1,2,1,1,1,1,1,3,1,16,1,2,-8,-8,1,16,1,1,12,1,1,4,1,1,16,1,1,8,1,1,14,1,2,-8,-8,1,12,1,1,12,1,1,40,1,1,40,0,1,40,0,1,32,0,1,46,0,1,8,0,1,18,0,1,6,1,1,18,1,1,32,1,1,30,1,1,20,1,2,-8,-8,2,-8,-8,1,20,0,1,8,0,1,56,0,1,10,1,1,8,0,1,2,1,1,8,1,1,2,1,1,8,0,1,26,0,1,8,0,1,8,0,1,4,0,1,4,0,1,4,0,1,4, ,1,8,0,1,16,0,1,8,0,2,-8,-8,1,4,0,1,8,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,2, ,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,3,202,360,98,94,19,19,117,113,61,50,20,17,30,26,0,0,3,2,0,0,1,1,2,1,117,97,0,1.119402985
